id	name	isLeaf	pId	deep	parentID
ucbcteJQUWB	OT Oxytocin Receptor	True	ZAs3mFo-YR6	5	ZAs3mFo-YR6
oqYJk9STSW8	V-1A Vasopressin Receptor	True	ZAs3mFo-YR6	5	ZAs3mFo-YR6
poXMwwXL0AF	V-1B Vasopressin Receptor	True	ZAs3mFo-YR6	5	ZAs3mFo-YR6
VYhs4CcO9q6	Vascular Endothelial Growth Factor Receptors (VEGFR)	False	6NRJyqaT9AE	3	6NRJyqaT9AE
5GwZsO16huB	Vascular Endothelial Growth Factor Receptor 2 (VEGFR2)	True	VYhs4CcO9q6	4	VYhs4CcO9q6
-OA95laCPuG	Thyrotropin-Releasing Hormone Receptors	False	zVVZLGQKAeA	3	zVVZLGQKAeA
K3ttggJbP_C	TRH-1 Thyrotropin-Releasing Hormone Receptor	True	-OA95laCPuG	4	-OA95laCPuG
LrtpgA0aOf8	TRH-2 Thyrotropin-Releasing Hormone Receptor	True	-OA95laCPuG	4	-OA95laCPuG
yal-s0YQdVF	NK-1 Tachykinin Receptor	True	86lvcf9OVgH	3	86lvcf9OVgH
xBuCcpcJ4BG	Sphingosine 1-Phosphate Receptor	True	N-_62ZUjb9_	3	N-_62ZUjb9_
JB4LC3IM9-6	5-Hydroxytryptamine Receptors	False	rd2LGGXwOHC	3	rd2LGGXwOHC
Xxq_zd_KIGH	SERT, Serotonin Transporter	True	rd2LGGXwOHC	3	rd2LGGXwOHC
DNL_lD2lBOB	5-HT-1 Receptors	False	JB4LC3IM9-6	4	JB4LC3IM9-6
CekUeo5JpL5	5-HT-2 Receptors	False	JB4LC3IM9-6	4	JB4LC3IM9-6
AAX_OyAS4G5	5-HT-4 Receptors	True	JB4LC3IM9-6	4	JB4LC3IM9-6
_QwUHXE2fEB	5-HT-5 Receptors	True	JB4LC3IM9-6	4	JB4LC3IM9-6
9yi_3gL-u_A	5-HT-7 Receptors	True	JB4LC3IM9-6	4	JB4LC3IM9-6
tYSarZ1se9G	5-HT-2A Receptor	True	CekUeo5JpL5	5	CekUeo5JpL5
s5jBiLRkLWC	5-HT-2B Receptor	True	CekUeo5JpL5	5	CekUeo5JpL5
ra1oY9sb4u9	5-HT-2C Receptor	True	CekUeo5JpL5	5	CekUeo5JpL5
tppaCwbksrB	5-HT-1A Receptor	True	DNL_lD2lBOB	5	DNL_lD2lBOB
sK7B5h3bZE9	5-HT-1B Receptor	True	DNL_lD2lBOB	5	DNL_lD2lBOB
qMeQmFvKz1D	5-HT-1D Receptor	True	DNL_lD2lBOB	5	DNL_lD2lBOB
ptv3c3KCgO_	5-HT-1E Receptor	True	DNL_lD2lBOB	5	DNL_lD2lBOB
oOBfTpm5Mn6	5-HT-1F Receptor	True	DNL_lD2lBOB	5	DNL_lD2lBOB
MH7WNwmiYS6	Retinoic Acid Receptors	True	6t4MPVeVR-F	3	6t4MPVeVR-F
zf0uZu6PkK_	EP Prostanoid Receptors	False	7XY4b1wYQI6	3	7XY4b1wYQI6
5J91WZSlxPH	FP Prostanoid Receptor	True	7XY4b1wYQI6	3	7XY4b1wYQI6
2Gd3nxQ1EF7	IP Prostanoid Receptor	True	7XY4b1wYQI6	3	7XY4b1wYQI6
2fRwapXZwq_	EP-1 Prostanoid Receptor	True	zf0uZu6PkK_	4	zf0uZu6PkK_
3JXl_uB4Fu7	EP-2 Prostanoid Receptor	True	zf0uZu6PkK_	4	zf0uZu6PkK_
4zcak0rWbxH	EP-3 Prostanoid Receptor	True	zf0uZu6PkK_	4	zf0uZu6PkK_
5diPJ6V1w0D	EP-4 Prostanoid Receptor	True	zf0uZu6PkK_	4	zf0uZu6PkK_
mNYEHGGEuID	IP Prostacyclin Receptor	True	Tve_8buIVA7	3	Tve_8buIVA7
oHFHjxV1k-D	Progesterone Receptors	True	99JL64J58j5	3	99JL64J58j5
-_rgC5q-CUH	Parathyroid Hormone Receptors	False	TXlA5C93dfF	3	TXlA5C93dfF
kssX9lx_fJG	PTH-1 Parathyroid Hormone Receptor	True	-_rgC5q-CUH	4	-_rgC5q-CUH
af405BQK3w7	P2 Receptors	False	aU3Agxrc7L-	3	aU3Agxrc7L-
vfbN_U6D2zH	P2Y Receptors	False	af405BQK3w7	4	af405BQK3w7
kJ4d4lM2XkF	P2Y12 Receptor	True	vfbN_U6D2zH	5	vfbN_U6D2zH
wm0OEo6PEvB	Adrenoceptors	False	gZkhLag-kq4	3	gZkhLag-kq4
OqF6beO80WH	NET, Norepinephrine Transporter	True	gZkhLag-kq4	3	gZkhLag-kq4
k-QNRW_jWjB	Norepinephrine Enzymes	False	gZkhLag-kq4	3	gZkhLag-kq4
Onb49ZctH-8	Catechol-O-Methyltransferase	True	k-QNRW_jWjB	4	k-QNRW_jWjB
-ucvKv_6u5D	Alpha Adrenoceptors	False	wm0OEo6PEvB	4	wm0OEo6PEvB
aPfspzV4p08	Beta Adrenoceptors	False	wm0OEo6PEvB	4	wm0OEo6PEvB
RXYddRBSjn-	Beta-1 Adrenoceptor	True	aPfspzV4p08	5	aPfspzV4p08
S7wSfVmL4X-	Beta-2 Adrenoceptor	True	aPfspzV4p08	5	aPfspzV4p08
TfJIhZLFNI-	Beta-3 Adrenoceptor	True	aPfspzV4p08	5	aPfspzV4p08
QiUt546ZCT8	Alpha-1 Adrenoceptors	False	-ucvKv_6u5D	5	-ucvKv_6u5D
REmVpuZNJTA	Alpha-2 Adrenoceptors	False	-ucvKv_6u5D	5	-ucvKv_6u5D
QoV5qUpDn84	Alpha-2A Adrenoceptor	True	REmVpuZNJTA	6	REmVpuZNJTA
KDTLi19h907	Alpha-2B Adrenoceptors	True	REmVpuZNJTA	6	REmVpuZNJTA
OOjeTLVPAoH	Alpha-2C Adrenoceptor	True	REmVpuZNJTA	6	REmVpuZNJTA
O6388FFAnlG	Alpha-1A Adrenoceptor	True	QiUt546ZCT8	6	QiUt546ZCT8
LTs053mxsm8	Alpha-1D Adrenoceptor	True	QiUt546ZCT8	6	QiUt546ZCT8
WIKswV2HgL6	Adrenoceptors	False	ml3GE3xUM8D	3	ml3GE3xUM8D
4mXO7p2bDHA	NET, Norepinephrine Transporter	True	ml3GE3xUM8D	3	ml3GE3xUM8D
i8hF9zPNTK5	Norepinephrine Enzymes	False	ml3GE3xUM8D	3	ml3GE3xUM8D
4pE9H75tCfC	Catechol-O-Methyltransferase	True	i8hF9zPNTK5	4	i8hF9zPNTK5
IyLNLpErY5F	Alpha Adrenoceptors	False	WIKswV2HgL6	4	WIKswV2HgL6
s1MRwJP4qQE	Beta Adrenoceptors	False	WIKswV2HgL6	4	WIKswV2HgL6
12UoTPp4xkG	Beta-1 Adrenoceptor	True	s1MRwJP4qQE	5	s1MRwJP4qQE
0RX1eWLhFI6	Beta-2 Adrenoceptor	True	s1MRwJP4qQE	5	s1MRwJP4qQE
zsZCqdtJZr9	Beta-3 Adrenoceptor	True	s1MRwJP4qQE	5	s1MRwJP4qQE
2sOSh1Vd3-C	Alpha-1 Adrenoceptors	False	IyLNLpErY5F	5	IyLNLpErY5F
1Ja1Uz0IcjD	Alpha-2 Adrenoceptors	False	IyLNLpErY5F	5	IyLNLpErY5F
2mH_cVHla4_	Alpha-2A Adrenoceptor	True	1Ja1Uz0IcjD	6	1Ja1Uz0IcjD
8R1aBZ21U6-	Alpha-2B Adrenoceptors	True	1Ja1Uz0IcjD	6	1Ja1Uz0IcjD
4CWodfl3TG_	Alpha-2C Adrenoceptor	True	1Ja1Uz0IcjD	6	1Ja1Uz0IcjD
4WVJVcyTJ-H	Alpha-1A Adrenoceptor	True	2sOSh1Vd3-C	6	2sOSh1Vd3-C
7ALHWrfP_yG	Alpha-1D Adrenoceptor	True	2sOSh1Vd3-C	6	2sOSh1Vd3-C
QOVulpebc8_	Delta Opioid Peptide Receptors	True	3cdLedx-iaA	3	3cdLedx-iaA
suYwRRhUoFC	Kappa Opioid Receptors	True	3cdLedx-iaA	3	3cdLedx-iaA
FZDRxEA-8Q4	Mu Opioid Receptors	True	3cdLedx-iaA	3	3cdLedx-iaA
cjn8hAFjoX8	Nociceptin-Orphanin FQ Peptide Receptor	True	3cdLedx-iaA	3	3cdLedx-iaA
mdUolhawNl6	MT-1 Melatonin Receptor	True	pN9vAbJlGnE	3	pN9vAbJlGnE
nh9XiUtcxhF	MT-2 Melatonin Receptor	True	pN9vAbJlGnE	3	pN9vAbJlGnE
olmHfHAJVeA	MT-3 Melatonin Receptor	True	pN9vAbJlGnE	3	pN9vAbJlGnE
o7ehIkAFHcC	Melanocortin receptors	False	poL0ZIQcdh7	3	poL0ZIQcdh7
BZDKBUkUCj9	Melanocortin 1 receptor	True	o7ehIkAFHcC	4	o7ehIkAFHcC
eT6dFyaNc18	Leukotriene Receptors	False	DFTng4Z_IOF	3	DFTng4Z_IOF
VFXARtq5SBB	CysLT-1 Leukotriene Receptor	True	eT6dFyaNc18	4	eT6dFyaNc18
36WBtI2tp6H	Keratinocyte Growth Factor Receptor (KGFR)	True	JFMmJk_STq6	3	JFMmJk_STq6
3BK8Y12HEOH	Interferon Receptor	True	0REFmp40frF	3	0REFmp40frF
XfU-9w18kE6	Integrin Receptor	True	ktWtTtSbDi7	3	ktWtTtSbDi7
NH63Nsz500B	Platelet Receptor Glycoprotein (GP)	True	ktWtTtSbDi7	3	ktWtTtSbDi7
xO3Ch9f85cF	Insulin Receptor	True	KHSEfj_nvvA	3	KHSEfj_nvvA
cywkdHk2fh_	Insulin-like Growth Factor (IGF) Receptor	True	KHSEfj_nvvA	3	KHSEfj_nvvA
q0zHtSluzi4	Imidazoline Receptors	False	pX3TDmle-57	3	pX3TDmle-57
_cAHJfkfo--	I-1 Imidazoline Receptor	True	q0zHtSluzi4	4	q0zHtSluzi4
cGpYtT_-BX4	Histamine Receptors	False	iZ_4DuAN70D	3	iZ_4DuAN70D
3bp3SBgooR4	H-1 Histamine Receptor	True	cGpYtT_-BX4	4	cGpYtT_-BX4
4LA5blAl9oH	H-2 Histamine Receptor	True	cGpYtT_-BX4	4	cGpYtT_-BX4
57W6kJhhSAH	H-3 Histamine Receptor	True	cGpYtT_-BX4	4	cGpYtT_-BX4
WMknI2V1z-_	Guanylyl Cyclases	False	RwbCvJs_I-A	3	RwbCvJs_I-A
xJn-iwyPaj8	Guanylyl Cyclase, Particular	True	WMknI2V1z-_	4	WMknI2V1z-_
spR5Yp_B389	Guanylyl Cyclase, Soluble	True	WMknI2V1z-_	4	WMknI2V1z-_
NyfjcL0sdtB	Growth Hormone (GH) Receptor	True	faL22AgZ2eB	3	faL22AgZ2eB
PkX2HoWBlB-	Growth Hormone Secretagogue Receptor	True	faL22AgZ2eB	3	faL22AgZ2eB
ckh3gm0bS0G	Gonadotropin Releasing Hormone (GnRH) Receptors	True	iUGPfLjIf8B	3	iUGPfLjIf8B
rsrwQIRXwNA	FSH Receptor	True	DLMGNLDCN77	3	DLMGNLDCN77
lmrzy4N3W4H	LSH Receptor	True	DLMGNLDCN77	3	DLMGNLDCN77
SWIraD3CW3G	Ionotropic Glutamate Receptors	False	yCFmJ6PqFNH	3	yCFmJ6PqFNH
vaFCdsUbUyB	AMPA Glutamate Receptors	True	SWIraD3CW3G	4	SWIraD3CW3G
t_GgCaT13VA	NMDA Glutamate Receptor	True	SWIraD3CW3G	4	SWIraD3CW3G
ogiMEdgr895	Glucocorticoid Receptors	True	ENP4zMgDP_E	3	ENP4zMgDP_E
6ITvh61huHE	Glucagon-like Peptide (GLP) Receptors	False	xhXiD0ct2TD	3	xhXiD0ct2TD
pZcGQvb23g5	Glucagon-like Peptide (GLP) Receptor 1	True	6ITvh61huHE	4	6ITvh61huHE
o6ttGh3tk5E	Glucagon-like Peptide (GLP) Receptor 2	True	6ITvh61huHE	4	6ITvh61huHE
zVW0yqL2GD_	Glucagon Receptor	True	ymLbBQfYCe7	3	ymLbBQfYCe7
orueLNauRh-	GABA Receptors	False	xmo2F5znEOE	3	xmo2F5znEOE
y2nNbOMf954	GABA Transporters	True	xmo2F5znEOE	3	xmo2F5znEOE
8GqCOXKLyYB	GABA-B Receptor	True	xmo2F5znEOE	3	xmo2F5znEOE
9RrtIkOFliG	GABA-A Receptors	False	orueLNauRh-	4	orueLNauRh-
YG_7poh6i7G	GABA-A Receptor Alpha 1	True	9RrtIkOFliG	5	9RrtIkOFliG
xh_SgJq-bV_	ER Estrogen receptors	True	dKeVFB4do8C	3	dKeVFB4do8C
5jAs0dQ0q67	Epidermal Growth Factor (EGFR) Receptors	False	dyQX_hQa004	3	dyQX_hQa004
jqyWeJPdaY-	EGFR Receptor 1 Protein (HER1)	True	5jAs0dQ0q67	4	5jAs0dQ0q67
hiQWNlD2FdH	EGFR Receptor 2 Protein (HER2)	True	5jAs0dQ0q67	4	5jAs0dQ0q67
dSMVrcsncm5	EGFR Receptor 4 Protein (HER4)	True	5jAs0dQ0q67	4	5jAs0dQ0q67
6q1_zd3QFSC	ErbB1	True	5jAs0dQ0q67	4	5jAs0dQ0q67
p9muWuJMoX4	Adrenoceptors	False	56-7suvkfe4	3	56-7suvkfe4
1JLEqdur1R-	Norepinephrine Enzymes	False	56-7suvkfe4	3	56-7suvkfe4
LjKhvS90oD4	Catechol-O-Methyltransferase	True	1JLEqdur1R-	4	1JLEqdur1R-
bLSYZdzTG66	Alpha Adrenoceptors	False	p9muWuJMoX4	4	p9muWuJMoX4
_WG5LCV_N1H	Beta Adrenoceptors	False	p9muWuJMoX4	4	p9muWuJMoX4
IqrHnvuFI3D	Beta-1 Adrenoceptor	True	_WG5LCV_N1H	5	_WG5LCV_N1H
HDhm6-b5VCA	Beta-2 Adrenoceptor	True	_WG5LCV_N1H	5	_WG5LCV_N1H
GcWFOOJtjN8	Beta-3 Adrenoceptor	True	_WG5LCV_N1H	5	_WG5LCV_N1H
JiULTqkbDy6	Alpha-1 Adrenoceptors	False	bLSYZdzTG66	5	bLSYZdzTG66
I9WYexGEXV-	Alpha-2 Adrenoceptors	False	bLSYZdzTG66	5	bLSYZdzTG66
JcBY7N1gggH	Alpha-2A Adrenoceptor	True	I9WYexGEXV-	6	I9WYexGEXV-
PTXoqfYmChF	Alpha-2B Adrenoceptors	True	I9WYexGEXV-	6	I9WYexGEXV-
L8N6zmMJTr5	Alpha-2C Adrenoceptor	True	I9WYexGEXV-	6	I9WYexGEXV-
LQ1V7WyASp_	Alpha-1A Adrenoceptor	True	JiULTqkbDy6	6	JiULTqkbDy6
OAIJQcV9d5C	Alpha-1D Adrenoceptor	True	JiULTqkbDy6	6	JiULTqkbDy6
oqgRt1WNV_E	Endothelin Receptors	False	W73ecoJ97a4	3	W73ecoJ97a4
W0t5rHiVOTD	ET-A Endothelin Receptor	True	oqgRt1WNV_E	4	oqgRt1WNV_E
ECXyPLum3GA	ET-B Endothelin Receptors	True	oqgRt1WNV_E	4	oqgRt1WNV_E
xrbmB3FKLnH	D1-like Dopamine Receptors	False	7opD5Fm831B	3	7opD5Fm831B
yr6Fn0jZfG4	D2-like Dopamine Receptors	False	7opD5Fm831B	3	7opD5Fm831B
Ij-NxxGF6d8	DAT, Dopamine Transporter	True	7opD5Fm831B	3	7opD5Fm831B
wl1owG-B1h7	D2 Dopamine Receptor	True	yr6Fn0jZfG4	4	yr6Fn0jZfG4
v6EDm2DpGw9	D3 Dopamine Receptor	True	yr6Fn0jZfG4	4	yr6Fn0jZfG4
uPUdbmJQY-_	D4 Dopamine Receptor	True	yr6Fn0jZfG4	4	yr6Fn0jZfG4
wQHvVZaLP04	D1 Dopamine Receptor	True	xrbmB3FKLnH	4	xrbmB3FKLnH
skEYrYxnVtB	D5 Dopamine Receptor	True	xrbmB3FKLnH	4	xrbmB3FKLnH
FNQfpWmHhAB	Colony Stimulating Factor Targets	False	kef6228qe87	3	kef6228qe87
oY4fcOiYBkE	Cytokine Receptors	False	kef6228qe87	3	kef6228qe87
QdJ6Z1pQgX6	Erythropoietin receptor	True	oY4fcOiYBkE	4	oY4fcOiYBkE
xtOStRgqFpE	Leptin receptor	True	oY4fcOiYBkE	4	oY4fcOiYBkE
woy-j75l7V6	Receptor Activator for Nuclear Factor k B Ligand	True	oY4fcOiYBkE	4	oY4fcOiYBkE
kZJo2SaP5D7	Thrombopoietin Receptor	True	oY4fcOiYBkE	4	oY4fcOiYBkE
bTGRXda98UE	Colony stimulating factor receptors	False	FNQfpWmHhAB	4	FNQfpWmHhAB
FeBGECHddm-	Colony stimulating factor 1 receptor (CSF1R)	True	bTGRXda98UE	5	bTGRXda98UE
iHet4a-beY_	CRF-1 Corticotropin-Releasing Factor Receptor	True	J2iYsbViK7E	3	J2iYsbViK7E
hctHuKEDwmB	CRF-2 Corticotropin-Releasing Factor Receptor	True	J2iYsbViK7E	3	J2iYsbViK7E
odZlBp4oWUH	CC Chemokine Receptors	False	dgBUANsUM4_	3	dgBUANsUM4_
kHdShE2gYI7	CXC Chemokine Receptors	False	dgBUANsUM4_	3	dgBUANsUM4_
lyMEN2oXbr4	CXCR1 Chemokine Receptor	True	kHdShE2gYI7	4	kHdShE2gYI7
mepGaTAI67G	CXCR2 Chemokine Receptor	True	kHdShE2gYI7	4	kHdShE2gYI7
bTQQm-73rY7	CC Chemokine Receptor type 4 (CCR4)	True	odZlBp4oWUH	4	odZlBp4oWUH
R7A_Cv0oCaD	CB-1 Cannabinoid Receptor	True	haGxlGq9108	3	haGxlGq9108
Q4b414UPLBF	CB-2 Cannabinoid Receptor	True	haGxlGq9108	3	haGxlGq9108
aFI8xwxBd-5	Adrenomedullin Receptor	True	mC7VythFsTG	3	mC7VythFsTG
bmpD2329a49	Amylin Receptor	True	mC7VythFsTG	3	mC7VythFsTG
pMa93R44NcE	Calcitonin Gene-Related Peptide Receptor	True	mC7VythFsTG	3	mC7VythFsTG
o6YA-VYv2uG	Calcitonin Receptors	True	mC7VythFsTG	3	mC7VythFsTG
oT-zorZmdD9	Bradykinin Receptors	True	bZX29flqaa7	3	bZX29flqaa7
Xfqj9PSzxtD	P2 Receptors	False	Xq4TAudfJFA	3	Xq4TAudfJFA
CM5oiAj0h7G	P2Y Receptors	False	Xfqj9PSzxtD	4	Xfqj9PSzxtD
NvrYg1nuqlE	P2Y12 Receptor	True	CM5oiAj0h7G	5	CM5oiAj0h7G
KWxYNBwWYLB	Angiotensin Receptors	False	ZY26LFb9s6C	3	ZY26LFb9s6C
6cqkf09-Pr4	AT-1 Angiotensin Receptors	True	KWxYNBwWYLB	4	KWxYNBwWYLB
kHduWl4qNd8	AT-2 Angiotensin Receptor	True	KWxYNBwWYLB	4	KWxYNBwWYLB
o20VVPOPDd9	Androgen Receptors	True	OpMOxyTWgr4	3	OpMOxyTWgr4
sdf_Q_PffZD	Mineralocorticoid receptor	True	ygfpj_9ehI6	3	ygfpj_9ehI6
d4HK8asB24A	Adrenoceptors	False	NriXzR952y6	3	NriXzR952y6
RgL4WGzoPY6	Norepinephrine Enzymes	False	NriXzR952y6	3	NriXzR952y6
7wcsFAeK-U9	Catechol-O-Methyltransferase	True	RgL4WGzoPY6	4	RgL4WGzoPY6
r4c1kU8JgAG	Alpha Adrenoceptors	False	d4HK8asB24A	4	d4HK8asB24A
HJ5wt4-gvU9	Beta Adrenoceptors	False	d4HK8asB24A	4	d4HK8asB24A
-s3gCgMo8f8	Beta-1 Adrenoceptor	True	HJ5wt4-gvU9	5	HJ5wt4-gvU9
_Uq0CRQ4-WH	Beta-2 Adrenoceptor	True	HJ5wt4-gvU9	5	HJ5wt4-gvU9
A9cIDCUIBOC	Beta-3 Adrenoceptor	True	HJ5wt4-gvU9	5	HJ5wt4-gvU9
9zV7wTKQpRH	Alpha-1 Adrenoceptors	False	r4c1kU8JgAG	5	r4c1kU8JgAG
-Z5R8XsJPUG	Alpha-2 Adrenoceptors	False	r4c1kU8JgAG	5	r4c1kU8JgAG
95uHVU662w5	Alpha-2A Adrenoceptor	True	-Z5R8XsJPUG	6	-Z5R8XsJPUG
38bkCwytHB8	Alpha-2B Adrenoceptors	True	-Z5R8XsJPUG	6	-Z5R8XsJPUG
7XA3LyAZiR4	Alpha-2C Adrenoceptor	True	-Z5R8XsJPUG	6	-Z5R8XsJPUG
7DFgtjMt3o5	Alpha-1A Adrenoceptor	True	9zV7wTKQpRH	6	9zV7wTKQpRH
4Q_mfQW64ZH	Alpha-1D Adrenoceptor	True	9zV7wTKQpRH	6	9zV7wTKQpRH
gY1jbohiTm7	Adenosine Receptors	False	k2JVqjBTsI4	3	k2JVqjBTsI4
ycHBmu-7VZ6	A-1 Adenosine Receptor	True	gY1jbohiTm7	4	gY1jbohiTm7
WQHbmvD92b7	A-2 Adenosine Receptors	False	gY1jbohiTm7	4	gY1jbohiTm7
080D42_0_H5	A-3 Adenosine Receptor	True	gY1jbohiTm7	4	gY1jbohiTm7
IvV4vbc8qk4	A-2A Adenosine Receptor	True	WQHbmvD92b7	5	WQHbmvD92b7
JHA0B9XRzuD	A-2B Adenosine Receptor	True	WQHbmvD92b7	5	WQHbmvD92b7
Ig-N8cjjuC4	Acetylcholinesterase	True	awmZz65nqM7	3	awmZz65nqM7
aPvVFWQ5f4B	Muscarinic Acetylcholine Receptors	False	awmZz65nqM7	3	awmZz65nqM7
A18R19mejv9	Nicotinic Acetylcholine Receptors	True	awmZz65nqM7	3	awmZz65nqM7
upBmGDRqkID	Pseudocholinesterase	True	awmZz65nqM7	3	awmZz65nqM7
_g0MJ00Gg-4	M1 Muscarinic Acetylcholine Receptor	True	aPvVFWQ5f4B	4	aPvVFWQ5f4B
AvbhJ5Dwcl4	M2 Muscarinic Acetylcholine Receptor	True	aPvVFWQ5f4B	4	aPvVFWQ5f4B
B9C2J-SZZM4	M3 Muscarinic Acetylcholine Receptor	True	aPvVFWQ5f4B	4	aPvVFWQ5f4B
CLqKKDiCWzH	M4 Muscarinic Acetylcholine Receptor	True	aPvVFWQ5f4B	4	aPvVFWQ5f4B
DZRfKIxrSaH	M5 Muscarinic Acetylcholine Receptor	True	aPvVFWQ5f4B	4	aPvVFWQ5f4B
daW429tyk8C	CD11a Antigen	True	SYOEJYHNhY9	3	SYOEJYHNhY9
u6KXPE9J4GH	CD2 Antigen	True	SYOEJYHNhY9	3	SYOEJYHNhY9
GLtvP5kjaR_	CD20 Antigen	True	SYOEJYHNhY9	3	SYOEJYHNhY9
ID3uUK4INz4	CD22 Antigen	True	SYOEJYHNhY9	3	SYOEJYHNhY9
IEzT0sgyfs5	CD33 Antigen	True	SYOEJYHNhY9	3	SYOEJYHNhY9
Nwrxg3wP-g5	CD38 antigen	True	SYOEJYHNhY9	3	SYOEJYHNhY9
FS8-L40NZMF	CD52 Antigen	True	SYOEJYHNhY9	3	SYOEJYHNhY9
QmnIobRmgQA	CD123 Antigen	True	0HI083NArKA	3	0HI083NArKA
kXHliVeJEe6	5-Hydroxytryptamine Receptors	False	GgiIllUf-49	3	GgiIllUf-49
y7NHcgyikSC	SERT, Serotonin Transporter	True	GgiIllUf-49	3	GgiIllUf-49
efVAkulSPQ-	5-HT-1 Receptors	False	kXHliVeJEe6	4	kXHliVeJEe6
d6XNv1H7izB	5-HT-2 Receptors	False	kXHliVeJEe6	4	kXHliVeJEe6
bwcnFEMMK64	5-HT-4 Receptors	True	kXHliVeJEe6	4	kXHliVeJEe6
aLf0QLu0dd8	5-HT-5 Receptors	True	kXHliVeJEe6	4	kXHliVeJEe6
YBkOnZyFFkD	5-HT-7 Receptors	True	kXHliVeJEe6	4	kXHliVeJEe6
IHKwaslCB1_	5-HT-2A Receptor	True	d6XNv1H7izB	5	d6XNv1H7izB
HyksU4TOmA_	5-HT-2B Receptor	True	d6XNv1H7izB	5	d6XNv1H7izB
Gd_oOECaLM-	5-HT-2C Receptor	True	d6XNv1H7izB	5	d6XNv1H7izB
IY3EN3l3G4_	5-HT-1A Receptor	True	efVAkulSPQ-	5	efVAkulSPQ-
HDSBHDUDsD_	5-HT-1B Receptor	True	efVAkulSPQ-	5	efVAkulSPQ-
FZH66awa2a9	5-HT-1D Receptor	True	efVAkulSPQ-	5	efVAkulSPQ-
EEi20membm8	5-HT-1E Receptor	True	efVAkulSPQ-	5	efVAkulSPQ-
Dv8yuyMyAy7	5-HT-1F Receptor	True	efVAkulSPQ-	5	efVAkulSPQ-
